turma,unidade,professor,dia,departamento,link,sigla,inicio,titulo,desc,fim
2017131,Faculdade de Educação,Paula Cristiane Strina Juliasz,seg,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0339&verdis=1,EDM0339,19:30,Metodologia do Ensino de Geografia,"A disciplina trata das questões relativas ao desenvolvimento do conhecimento geográfico nas séries iniciais do ensino fundamental. O curso promove o estudo dos autores que descreveram e interpretaram os conceitos geográficos relacionando-os com o cotidiano e o processo de aprendizagem.
Para além das determinações do desenvolvimento da criança e do jovem a influenciar a construção das noções em geografia, a disciplina aborda as oportunidades educativas e a mediação cultural, propiciadas por educadores, como fontes de promoção da aprendizagem em ensino de geografia. Do ponto de vista da relação entre a Cartografia e a Geografia, entendemos a Cartografia como linguagem no desenvolvimento das habilidades operatórias no processo de formação dos conceitos geográficos. A disciplina propõe um conjunto de conhecimentos teórico-práticos, observando a aprendizagem do desenho e da cartografia, abordando as orientações didáticas e os projetos curriculares adequados à sua promoção disciplinar e interdisciplinar.",23:00
2017143,Faculdade de Educação,(R)Ermelinda Moutinho Pataca,qua,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0471&verdis=2,EDM0471,19:30,Metodologia do Ensino de Geociências e Educação Ambiental I,"O curso busca constituir um trabalho coletivo e colaborativo, integrando discussões teóricas e metodológicas relacionadas aos estágios de modo a sensibilizar os alunos para a prática docente. Considerar o estágio como momento importante de preparação à docência e como oportunidade ímpar de estudo, investigação, acompanhamento e participação do contexto educativo da escola básica. O curso visa também compreender o significado dessas áreas no Ensino Básico e seus propósitos educacionais. Analisar  propostas e pareceres curriculares oficiais. Trabalhar com metodologias convencionais e inovadoras, desenvolver projetos disciplinares, multidisciplinares e  interdisciplinares, fazendo uso variado de  linguagens  e recursos didáticos.  O que ensinar? Como ensinar? Para que ensinar conhecimentos de Geociências, tendo como meta a Educação Ambiental deve ser preocupação permanente durante o desenvolvimento da  disciplina e dos estágios.",23:00
2017102,Faculdade de Educação,(R)Rosa Iavelberg,qui,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0336&verdis=2,EDM0336,14:00,Metodologia do Ensino de  Arte,"Na disciplina considera-se Arte como área de conhecimento com conteúdos próprios a serem ensinados e aprendidos na escola. Observa-se os modos de aprendizagem em Arte como guia das orientações didáticas e trabalha-se a criação em arte e o saber sobre arte da pré-história à conteporaneidade, como aspectos indissociados da educação escolar. O desenho curricular, seus componentes e conteúdos são atribuições do educador e sua equipe em consonância com a legislação e documentos oficiais obrigatórios e, é compreendido como produto e processo autoral, compartilhado e transformado permanentemente em função da prática nas escolas.",17:40
2017103,Faculdade de Educação,(R)Rosa Iavelberg,qui,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0336&verdis=2,EDM0336,19:30,Metodologia do Ensino de  Arte,"Na disciplina considera-se Arte como área de conhecimento com conteúdos próprios a serem ensinados e aprendidos na escola. Observa-se os modos de aprendizagem em Arte como guia das orientações didáticas e trabalha-se a criação em arte e o saber sobre arte da pré-história à conteporaneidade, como aspectos indissociados da educação escolar. O desenho curricular, seus componentes e conteúdos são atribuições do educador e sua equipe em consonância com a legislação e documentos oficiais obrigatórios e, é compreendido como produto e processo autoral, compartilhado e transformado permanentemente em função da prática nas escolas.",23:00
2017131,Faculdade de Educação,(R)Rosa Iavelberg,seg,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0336&verdis=2,EDM0336,19:30,Metodologia do Ensino de  Arte,"Na disciplina considera-se Arte como área de conhecimento com conteúdos próprios a serem ensinados e aprendidos na escola. Observa-se os modos de aprendizagem em Arte como guia das orientações didáticas e trabalha-se a criação em arte e o saber sobre arte da pré-história à conteporaneidade, como aspectos indissociados da educação escolar. O desenho curricular, seus componentes e conteúdos são atribuições do educador e sua equipe em consonância com a legislação e documentos oficiais obrigatórios e, é compreendido como produto e processo autoral, compartilhado e transformado permanentemente em função da prática nas escolas.",23:00
2017141,Faculdade de Educação,(R)Vera Lucia Marinelli,qua,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0407&verdis=7,EDM0407,08:30,Metodologia do Ensino de Francês I,"A disciplina Metodologia do Ensino de Francês I está situada no currículo da Licenciatura tendo por objetivo estabelecer a integração entre os conteúdos pedagógicos e os específicos (língua francesa), assim como entre as teorias pertinentes à aprendizagem, ao ensino e à produção de conhecimento e as práticas desenvolvidas em sala de aula. Nesse sentido, busca oferecer aos alunos - futuros professores -, oportunidades de estudo e reflexão das teorias, abordagens e métodos de ensino da língua e da sua aplicação no conteúdo educacional. Procura também propiciar discussões sobre as questões didático-pedagógicas identificadas em aulas ministradas por outros professores de FLE ao longo dos estágios de observação.  Tais discussões poderão ser desenvolvidas com o apoio de plataformas educacionais (como o Moodle, entre outras).",12:00
2017143,Faculdade de Educação,(R)Vera Lucia Marinelli,qua,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0407&verdis=7,EDM0407,19:30,Metodologia do Ensino de Francês I,"A disciplina Metodologia do Ensino de Francês I está situada no currículo da Licenciatura tendo por objetivo estabelecer a integração entre os conteúdos pedagógicos e os específicos (língua francesa), assim como entre as teorias pertinentes à aprendizagem, ao ensino e à produção de conhecimento e as práticas desenvolvidas em sala de aula. Nesse sentido, busca oferecer aos alunos - futuros professores -, oportunidades de estudo e reflexão das teorias, abordagens e métodos de ensino da língua e da sua aplicação no conteúdo educacional. Procura também propiciar discussões sobre as questões didático-pedagógicas identificadas em aulas ministradas por outros professores de FLE ao longo dos estágios de observação.  Tais discussões poderão ser desenvolvidas com o apoio de plataformas educacionais (como o Moodle, entre outras).",23:00
2017121,Faculdade de Educação,(R)Vojislav Aleksandar Jovanovic,seg,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0411&verdis=3,EDM0411,08:30,Metodologia do Ensino de Alemão I,"A disciplina Metodologia do Ensino de Alemão I, está situada no currículo da Licenciatura, tendo por objetivo estabelecer a integração entre os conteúdos pedagógicos e os específicos (língua alemã), assim como entre as teorias pertinentes à aprendizagem, ao ensino e à produção de conhecimento e as práticas desenvolvidas em sala. De aula. Nesse sentido, busca oferecer aos alunos - futuros professores, oportunidades de estudo e reflexão das teorias, abordagens e métodos de ensino da língua e da sua aplicação no conteúdo educacional.",12:00
2017123,Faculdade de Educação,(R)Vojislav Aleksandar Jovanovic,seg,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0411&verdis=3,EDM0411,19:30,Metodologia do Ensino de Alemão I,"A disciplina Metodologia do Ensino de Alemão I, está situada no currículo da Licenciatura, tendo por objetivo estabelecer a integração entre os conteúdos pedagógicos e os específicos (língua alemã), assim como entre as teorias pertinentes à aprendizagem, ao ensino e à produção de conhecimento e as práticas desenvolvidas em sala. De aula. Nesse sentido, busca oferecer aos alunos - futuros professores, oportunidades de estudo e reflexão das teorias, abordagens e métodos de ensino da língua e da sua aplicação no conteúdo educacional.",23:00
2017121,Faculdade de Educação,(R)Vojislav Aleksandar Jovanovic,seg,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0441&verdis=3,EDM0441,08:30,Metodologia do Ensino de Grego I,"O curso de Metodologia do Ensino de Grego I objetiva oferecer aos alunos bases teóricas que permitam travar conhecimento com as áreas de Lingüística e Psicolingüística aplicadas, com os métodos de ensino de línguas e, através da regência de mini - cursos relacionar aspectos teóricos e práticos vinculados à seleção de material lingüístico, definição de objetivos dos cursos, compreender níveis e fases de planejamento e, ainda, aprender a avaliar material didático na língua de sua especialidade.",12:00
2017123,Faculdade de Educação,(R)Vojislav Aleksandar Jovanovic,seg,Metodologia do Ensino e Ed Comparada,https://uspdigital.usp.br/jupiterweb/obterDisciplina?sgldis=EDM0441&verdis=3,EDM0441,19:30,Metodologia do Ensino de Grego I,"O curso de Metodologia do Ensino de Grego I objetiva oferecer aos alunos bases teóricas que permitam travar conhecimento com as áreas de Lingüística e Psicolingüística aplicadas, com os métodos de ensino de línguas e, através da regência de mini - cursos relacionar aspectos teóricos e práticos vinculados à seleção de material lingüístico, definição de objetivos dos cursos, compreender níveis e fases de planejamento e, ainda, aprender a avaliar material didático na língua de sua especialidade.",23:00
